datetime,feature_1,feature_2,feature_3,observation,prediction,feature_4,feature_5,feature_6
8/12/05,621,7.732450805,0.410191869,375.022,79.5833,0.070796108,11.12,8218.2
8/2/09,621,7.757837757,0.486878693,375.022,66.4939,0.070796108,11.12,8218.2
10/17/10,621,7.510944573,0.512090883,375.022,360.9358,0.070796108,11.12,8218.2
10/24/11,621,7.700328526,0.446006687,375.022,77.3059,0.070796108,11.12,8218.2
10/25/11,621,7.700328526,0.446006687,375.022,86.6621,0.070796108,11.12,8218.2
10/27/11,621,7.700328526,0.446006687,375.022,76.6763,0.070796108,11.12,8218.2
8/14/01,621,7.06104093,0.518690999,426.789,112.3164,0.070796108,11.37,8218.2
11/3/99,621,7.031450484,0.532734309,669.288,430.573,0.070796108,12.37,8218.2
3/3/05,621,7.732450805,0.410191869,12.93,2.4064,0.070796108,4.81,8218.2
3/23/98,621,7.031450484,0.532734309,5.943,0.0069,0.070796108,5.06,8218.2
3/24/98,621,7.031450484,0.532734309,5.943,0.0079,0.070796108,5.06,8218.2
3/25/98,621,7.031450484,0.532734309,5.943,0.0044,0.070796108,5.06,8218.2
2/22/99,621,7.031450484,0.532734309,5.943,0.6919,0.070796108,5.06,8218.2
2/23/99,621,7.031450484,0.532734309,5.943,0.2552,0.070796108,5.06,8218.2
2/24/99,621,7.031450484,0.532734309,5.943,0.0763,0.070796108,5.06,8218.2
3/12/99,621,7.031450484,0.532734309,5.943,0.5429,0.070796108,5.06,8218.2
3/16/99,621,7.031450484,0.532734309,5.943,14.7494,0.070796108,5.06,8218.2
3/17/99,621,7.031450484,0.532734309,5.943,23.8715,0.070796108,5.06,8218.2
3/20/99,621,7.031450484,0.532734309,5.943,4.3495,0.070796108,5.06,8218.2
3/3/04,621,7.735733059,0.498496046,5.943,1.5521,0.070796108,5.06,8218.2
3/4/04,621,7.735733059,0.498496046,5.943,1.0388,0.070796108,5.06,8218.2
3/14/04,621,7.735733059,0.498496046,5.943,0.5969,0.070796108,5.06,8218.2
3/22/04,621,7.735733059,0.498496046,5.943,17.2133,0.070796108,5.06,8218.2
4/18/04,621,7.735733059,0.498496046,5.943,0.9381,0.070796108,5.06,8218.2
4/22/04,621,7.735733059,0.498496046,5.943,11.5687,0.070796108,5.06,8218.2
1/22/05,621,7.732450805,0.410191869,5.943,3.9883,0.070796108,5.06,8218.2
4/10/05,621,7.732450805,0.410191869,5.943,51.9542,0.070796108,5.06,8218.2
4/29/05,621,7.732450805,0.410191869,5.943,14.0308,0.070796108,5.06,8218.2
5/4/05,621,7.732450805,0.410191869,5.943,10.8296,0.070796108,5.06,8218.2
5/16/05,621,7.732450805,0.410191869,5.943,10.8071,0.070796108,5.06,8218.2
1/22/99,621,7.031450484,0.532734309,1.855,3.611,0.070796108,5.31,8218.2
3/29/00,621,7.031450484,0.532734309,1.855,0.0942,0.070796108,5.31,8218.2
3/30/00,621,7.031450484,0.532734309,1.855,1.9373,0.070796108,5.31,8218.2
3/31/00,621,7.031450484,0.532734309,1.855,9.8045,0.070796108,5.31,8218.2
4/13/00,621,7.031450484,0.532734309,1.855,81.8552,0.070796108,5.31,8218.2
2/18/01,621,7.06104093,0.518690999,1.855,0.2883,0.070796108,5.31,8218.2
4/26/01,621,7.06104093,0.518690999,1.855,9.7911,0.070796108,5.31,8218.2
2/11/02,621,7.220890051,0.547730285,1.855,0.6297,0.070796108,5.31,8218.2
3/12/02,621,7.220890051,0.547730285,1.855,0.5718,0.070796108,5.31,8218.2
1/26/03,621,7.497837963,0.525457435,1.855,2.8107,0.070796108,5.31,8218.2
3/1/03,621,7.497837963,0.525457435,1.855,11.5251,0.070796108,5.31,8218.2
3/2/03,621,7.497837963,0.525457435,1.855,6.6039,0.070796108,5.31,8218.2
3/5/03,621,7.497837963,0.525457435,1.855,3.0678,0.070796108,5.31,8218.2
2/5/04,621,7.735733059,0.498496046,1.855,3.7097,0.070796108,5.31,8218.2
4/11/04,621,7.735733059,0.498496046,1.855,45.1897,0.070796108,5.31,8218.2
4/23/05,621,7.732450805,0.410191869,1.855,17.4213,0.070796108,5.31,8218.2
3/10/06,621,7.516260985,0.527659703,1.855,8.4656,0.070796108,5.31,8218.2
2/1/07,621,7.559694957,0.463034761,1.855,3.633,0.070796108,5.31,8218.2
2/12/07,621,7.559694957,0.463034761,1.855,3.0855,0.070796108,5.31,8218.2
3/8/07,621,7.559694957,0.463034761,1.855,4.0786,0.070796108,5.31,8218.2
3/20/07,621,7.559694957,0.463034761,1.855,6.5295,0.070796108,5.31,8218.2
4/8/07,621,7.559694957,0.463034761,1.855,11.4604,0.070796108,5.31,8218.2
4/13/07,621,7.559694957,0.463034761,1.855,20.0562,0.070796108,5.31,8218.2
4/24/07,621,7.559694957,0.463034761,1.855,13.3059,0.070796108,5.31,8218.2
4/26/07,621,7.559694957,0.463034761,1.855,7.9031,0.070796108,5.31,8218.2
3/19/10,621,7.510944573,0.512090883,1.855,3.16,0.070796108,5.31,8218.2
3/25/10,621,7.510944573,0.512090883,1.855,3.776,0.070796108,5.31,8218.2
4/3/12,621,8.239747402,0.51450533,1.855,12.4486,0.070796108,5.31,8218.2
4/19/13,621,8.779166278,0.560652662,0.899,46.6941,0.070796108,5.435,8218.2
6/12/14,621,8.266701534,0.545688794,0.9,13.2675,0.070796108,5.435,8218.2
3/8/15,621,7.391037972,0.556961347,0.898,5.4706,0.070796108,5.435,8218.2
4/5/99,621,7.031450484,0.532734309,0.666,62.8426,0.070796108,5.56,8218.2
4/14/00,621,7.031450484,0.532734309,0.666,61.2539,0.070796108,5.56,8218.2
3/28/03,621,7.497837963,0.525457435,0.666,74.1313,0.070796108,5.56,8218.2
5/14/03,621,7.497837963,0.525457435,0.666,103.681,0.070796108,5.56,8218.2
5/26/03,621,7.497837963,0.525457435,0.666,86.8112,0.070796108,5.56,8218.2
12/27/04,621,7.735733059,0.498496046,0.666,5.0365,0.070796108,5.56,8218.2
1/28/06,621,7.516260985,0.527659703,0.666,7.6117,0.070796108,5.56,8218.2
2/17/08,621,7.733860277,0.501219311,0.666,3.9717,0.070796108,5.56,8218.2
5/1/10,621,7.510944573,0.512090883,0.666,48.0701,0.070796108,5.56,8218.2
5/12/10,621,7.510944573,0.512090883,0.666,2.6886,0.070796108,5.56,8218.2
7/1/10,621,7.510944573,0.512090883,0.666,46.3957,0.070796108,5.56,8218.2
3/20/11,621,7.700328526,0.446006687,0.666,9.8988,0.070796108,5.56,8218.2
2/15/12,621,8.239747402,0.51450533,0.666,4.1587,0.070796108,5.56,8218.2
2/16/12,621,8.239747402,0.51450533,0.666,3.8887,0.070796108,5.56,8218.2
2/28/12,621,8.239747402,0.51450533,0.666,7.5549,0.070796108,5.56,8218.2
3/18/12,621,8.239747402,0.51450533,0.666,8.9899,0.070796108,5.56,8218.2
2/6/14,621,8.266701534,0.545688794,1.162,4.4507,0.070796108,5.685,8218.2
6/17/98,621,7.031450484,0.532734309,2.376,62.1159,0.070796108,5.81,8218.2
2/27/00,621,7.031450484,0.532734309,2.376,34.3407,0.070796108,5.81,8218.2
1/26/02,621,7.220890051,0.547730285,2.376,4.1693,0.070796108,5.81,8218.2
6/2/04,621,7.735733059,0.498496046,2.376,12.4738,0.070796108,5.81,8218.2
1/20/06,621,7.516260985,0.527659703,2.376,9.1983,0.070796108,5.81,8218.2
4/16/06,621,7.516260985,0.527659703,2.376,17.1679,0.070796108,5.81,8218.2
1/13/07,621,7.559694957,0.463034761,2.376,5.0146,0.070796108,5.81,8218.2
4/1/09,621,7.757837757,0.486878693,2.376,21.8741,0.070796108,5.81,8218.2
7/22/10,621,7.510944573,0.512090883,2.376,11.9311,0.070796108,5.81,8218.2
1/5/98,621,7.031450484,0.532734309,6.986,5.1735,0.070796108,6.06,8218.2
7/16/98,621,7.031450484,0.532734309,6.986,10.9716,0.070796108,6.06,8218.2
7/29/98,621,7.031450484,0.532734309,6.986,44.0471,0.070796108,6.06,8218.2
1/26/00,621,7.031450484,0.532734309,6.986,6.6273,0.070796108,6.06,8218.2
1/24/01,621,7.06104093,0.518690999,6.986,8.1492,0.070796108,6.06,8218.2
5/2/01,621,7.06104093,0.518690999,6.986,78.9756,0.070796108,6.06,8218.2
6/20/03,621,7.497837963,0.525457435,6.986,30.4213,0.070796108,6.06,8218.2
5/4/07,621,7.559694957,0.463034761,6.986,156.399,0.070796108,6.06,8218.2
1/23/08,621,7.733860277,0.501219311,6.986,5.7439,0.070796108,6.06,8218.2
5/11/08,621,7.733860277,0.501219311,6.986,9.8438,0.070796108,6.06,8218.2
1/18/09,621,7.757837757,0.486878693,6.986,6.344,0.070796108,6.06,8218.2
7/30/10,621,7.510944573,0.512090883,6.986,57.9812,0.070796108,6.06,8218.2
8/2/10,621,7.510944573,0.512090883,6.986,30.3551,0.070796108,6.06,8218.2
4/14/12,621,8.239747402,0.51450533,6.986,96.884,0.070796108,6.06,8218.2
4/16/12,621,8.239747402,0.51450533,6.986,76.9873,0.070796108,6.06,8218.2
7/12/17,621,7.419765529,0.558188535,10.372,18.9963,0.070796108,6.185,8218.2
8/6/98,621,7.031450484,0.532734309,14.495,53.7309,0.070796108,6.31,8218.2
12/13/98,621,7.031450484,0.532734309,14.495,13.5233,0.070796108,6.31,8218.2
1/19/00,621,7.031450484,0.532734309,14.495,11.2794,0.070796108,6.31,8218.2
1/12/02,621,7.220890051,0.547730285,14.495,6.3166,0.070796108,6.31,8218.2
1/5/03,621,7.497837963,0.525457435,14.495,6.4675,0.070796108,6.31,8218.2
1/2/07,621,7.559694957,0.463034761,14.495,5.9834,0.070796108,6.31,8218.2
4/18/09,621,7.757837757,0.486878693,14.495,18.0308,0.070796108,6.31,8218.2
1/16/14,621,8.266701534,0.545688794,14.483,6.4987,0.070796108,6.31,8218.2
12/22/97,621,7.031450484,0.532734309,24.903,8.1026,0.070796108,6.56,8218.2
12/7/98,621,7.031450484,0.532734309,24.903,20.1936,0.070796108,6.56,8218.2
5/5/00,621,7.031450484,0.532734309,24.903,36.6564,0.070796108,6.56,8218.2
12/7/04,621,7.735733059,0.498496046,24.903,8.7492,0.070796108,6.56,8218.2
6/20/07,621,7.559694957,0.463034761,24.903,59.5264,0.070796108,6.56,8218.2
3/29/12,621,8.239747402,0.51450533,24.903,14.3073,0.070796108,6.56,8218.2
6/29/12,621,8.239747402,0.51450533,24.903,15.653,0.070796108,6.56,8218.2
7/26/15,621,7.391037972,0.556961347,24.899,11.9464,0.070796108,6.56,8218.2
11/11/98,621,7.031450484,0.532734309,38.21,32.6846,0.070796108,6.81,8218.2
5/11/00,621,7.031450484,0.532734309,38.21,25.2825,0.070796108,6.81,8218.2
1/5/01,621,7.06104093,0.518690999,38.21,8.4042,0.070796108,6.81,8218.2
1/1/02,621,7.220890051,0.547730285,38.21,8.2196,0.070796108,6.81,8218.2
6/9/02,621,7.220890051,0.547730285,38.21,14.971,0.070796108,6.81,8218.2
12/27/07,621,7.559694957,0.463034761,38.21,9.9116,0.070796108,6.81,8218.2
5/26/09,621,7.757837757,0.486878693,38.21,53.8749,0.070796108,6.81,8218.2
12/19/09,621,7.757837757,0.486878693,38.21,9.3857,0.070796108,6.81,8218.2
11/28/10,621,7.510944573,0.512090883,38.21,19.2993,0.070796108,6.81,8218.2
6/12/12,621,8.239747402,0.51450533,38.21,22.7245,0.070796108,6.81,8218.2
6/15/12,621,8.239747402,0.51450533,38.21,12.2937,0.070796108,6.81,8218.2
5/9/99,621,7.031450484,0.532734309,30.342,20.0552,0.070796108,7.06,8218.2
6/12/00,621,7.031450484,0.532734309,30.342,34.8404,0.070796108,7.06,8218.2
12/31/00,621,7.031450484,0.532734309,30.342,9.6497,0.070796108,7.06,8218.2
3/24/01,621,7.06104093,0.518690999,30.342,42.6594,0.070796108,7.06,8218.2
12/26/01,621,7.06104093,0.518690999,30.342,9.4713,0.070796108,7.06,8218.2
6/8/03,621,7.497837963,0.525457435,30.342,51.5445,0.070796108,7.06,8218.2
5/30/08,621,7.733860277,0.501219311,30.342,11.973,0.070796108,7.06,8218.2
12/14/09,621,7.757837757,0.486878693,30.342,10.5863,0.070796108,7.06,8218.2
8/7/17,621,7.419765529,0.558188535,27.019,47.0731,0.070796108,7.185,8218.2
10/27/98,621,7.031450484,0.532734309,24.567,55.4661,0.070796108,7.31,8218.2
5/13/99,621,7.031450484,0.532734309,24.567,25.61,0.070796108,7.31,8218.2
6/5/01,621,7.06104093,0.518690999,24.567,53.9963,0.070796108,7.31,8218.2
8/4/01,621,7.06104093,0.518690999,24.567,25.1332,0.070796108,7.31,8218.2
12/22/01,621,7.06104093,0.518690999,24.567,10.651,0.070796108,7.31,8218.2
12/13/02,621,7.220890051,0.547730285,24.567,11.5301,0.070796108,7.31,8218.2
11/21/03,621,7.497837963,0.525457435,24.567,23.6792,0.070796108,7.31,8218.2
5/10/04,621,7.735733059,0.498496046,24.567,73.1997,0.070796108,7.31,8218.2
7/2/04,621,7.735733059,0.498496046,24.567,29.5371,0.070796108,7.31,8218.2
6/2/08,621,7.733860277,0.501219311,24.567,44.4995,0.070796108,7.31,8218.2
7/20/08,621,7.733860277,0.501219311,24.567,20.6654,0.070796108,7.31,8218.2
7/1/09,621,7.757837757,0.486878693,24.567,28.5096,0.070796108,7.31,8218.2
6/5/97,621,7.031450484,0.532734309,22.335,15.9953,0.070796108,7.56,8218.2
7/30/01,621,7.06104093,0.518690999,22.335,20.9293,0.070796108,7.56,8218.2
7/13/02,621,7.220890051,0.547730285,22.335,23.5631,0.070796108,7.56,8218.2
7/19/03,621,7.497837963,0.525457435,22.335,81.6722,0.070796108,7.56,8218.2
6/27/04,621,7.735733059,0.498496046,22.335,39.2034,0.070796108,7.56,8218.2
7/26/04,621,7.735733059,0.498496046,22.335,33.7928,0.070796108,7.56,8218.2
12/6/05,621,7.732450805,0.410191869,22.335,24.4647,0.070796108,7.56,8218.2
7/4/08,621,7.733860277,0.501219311,22.335,30.6143,0.070796108,7.56,8218.2
9/27/10,621,7.510944573,0.512090883,22.335,118.5626,0.070796108,7.56,8218.2
11/17/12,621,8.239747402,0.51450533,22.335,22.5151,0.070796108,7.56,8218.2
11/16/17,621,7.419765529,0.558188535,22.55,124.9713,0.070796108,7.685,8218.2
12/17/00,621,7.031450484,0.532734309,23.646,14.0026,0.070796108,7.81,8218.2
12/4/02,621,7.220890051,0.547730285,23.646,22.7297,0.070796108,7.81,8218.2
5/22/07,621,7.559694957,0.463034761,23.646,56.7677,0.070796108,7.81,8218.2
8/3/07,621,7.559694957,0.463034761,23.646,63.7607,0.070796108,7.81,8218.2
6/24/08,621,7.733860277,0.501219311,23.646,29.2273,0.070796108,7.81,8218.2
11/30/09,621,7.757837757,0.486878693,23.646,16.0707,0.070796108,7.81,8218.2
6/18/13,621,8.779166278,0.560652662,28.721,94.7978,0.070796108,8.068,8218.2
8/25/14,621,8.266701534,0.545688794,28.719,38.0392,0.070796108,8.068,8218.2
9/12/14,621,8.266701534,0.545688794,64.887,98.378,0.070796108,8.818,8218.2
10/31/14,621,8.266701534,0.545688794,83.979,158.537,0.070796108,9.068,8218.2
10/14/15,621,7.391037972,0.556961347,94.928,162.3969,0.070796108,9.193,8218.2
9/22/19,621,7.569080473,0.520995957,252.676,227.924,0.070796108,10.443,8218.2
9/18/15,621,7.391037972,0.556961347,622.152,510.6234,0.070796108,12.193,8218.2
7/12/18,621,7.513362423,0.559692934,13.824,80.9965,0.070796108,4.784,8218.2
6/16/19,621,7.569080473,0.520995957,2.147,5.758,0.070796108,5.284,8218.2
4/26/15,621,7.391037972,0.556961347,1.036,50.8693,0.070796108,5.409,8218.2
1/22/15,621,7.391037972,0.556961347,0.655,6.7142,0.070796108,5.534,8218.2
12/20/19,621,7.569080473,0.520995957,0.655,6.3153,0.070796108,5.534,8218.2
6/5/17,621,7.419765529,0.558188535,6.369,53.3833,0.070796108,6.034,8218.2
6/14/19,621,7.569080473,0.520995957,588.984,22.9693,0.070796108,0.501,8218.2
7/22/15,621,7.391037972,0.556961347,40.357,47.9806,0.070796108,8.391,8218.2
10/17/17,621,7.419765529,0.558188535,46.503,272.2672,0.070796108,8.516,8218.2
10/1/14,621,8.266701534,0.545688794,53.472,152.306,0.070796108,8.641,8218.2
11/21/13,621,8.779166278,0.560652662,90.265,22.4796,0.070796108,9.141,8218.2
5/26/13,621,8.779166278,0.560652662,1.208,28.2489,0.070796108,5.383,8218.2
4/27/14,621,8.266701534,0.545688794,1.206,4.2061,0.070796108,5.383,8218.2
3/21/15,621,7.391037972,0.556961347,1.206,3.6071,0.070796108,5.383,8218.2
7/5/15,621,7.391037972,0.556961347,1.782,11.824,0.070796108,5.758,8218.2
7/29/15,621,7.391037972,0.556961347,3.416,13.494,0.070796108,5.883,8218.2
7/11/19,621,7.569080473,0.520995957,3.424,7.8516,0.070796108,5.883,8218.2
11/30/14,621,8.266701534,0.545688794,22.49,32.8724,0.070796108,6.508,8218.2
10/17/19,621,7.569080473,0.520995957,23.547,39.39,0.070796108,7.383,8218.2
11/11/17,621,7.419765529,0.558188535,23.086,34.7057,0.070796108,7.758,8218.2
10/26/17,621,7.419765529,0.558188535,38.106,95.5725,0.070796108,8.339,8218.2
9/24/15,621,7.391037972,0.556961347,50.443,148.7062,0.070796108,8.589,8218.2
10/13/17,621,7.419765529,0.558188535,50.467,184.4869,0.070796108,8.589,8218.2
9/5/14,621,8.266701534,0.545688794,57.966,74.3596,0.070796108,8.714,8218.2
11/16/13,621,8.779166278,0.560652662,108.798,34.4504,0.070796108,9.339,8218.2
11/25/17,621,7.419765529,0.558188535,420.257,38.4051,0.070796108,11.339,8218.2
4/5/13,621,8.779166278,0.560652662,1.414,15.547,0.070796108,5.357,8218.2
4/29/13,621,8.779166278,0.560652662,1.407,99.0659,0.070796108,5.357,8218.2
5/9/13,621,8.779166278,0.560652662,1.408,174.6545,0.070796108,5.357,8218.2
3/3/14,621,8.266701534,0.545688794,0.727,3.0313,0.070796108,5.482,8218.2
2/7/15,621,7.391037972,0.556961347,0.725,4.8457,0.070796108,5.482,8218.2
5/4/15,621,7.391037972,0.556961347,0.727,30.7126,0.070796108,5.482,8218.2
5/28/15,621,7.391037972,0.556961347,0.726,16.0976,0.070796108,5.482,8218.2
1/16/17,621,7.419765529,0.558188535,0.726,14.5899,0.070796108,5.482,8218.2
10/6/19,621,7.569080473,0.520995957,27.904,70.6478,0.070796108,8.037,8218.2
9/20/17,621,7.419765529,0.558188535,35.981,59.3892,0.070796108,8.287,8218.2
6/29/14,621,8.266701534,0.545688794,54.708,8.8705,0.070796108,8.662,8218.2
7/27/13,621,8.779166278,0.560652662,247.643,161.5226,0.070796108,10.412,8218.2
2/10/15,621,7.391037972,0.556961347,0.81,4.5862,0.070796108,5.456,8218.2
4/17/15,621,7.391037972,0.556961347,0.808,6.0919,0.070796108,5.456,8218.2
2/4/17,621,7.419765529,0.558188535,0.808,10.3659,0.070796108,5.456,8218.2
11/16/19,621,7.569080473,0.520995957,11.014,17.9738,0.070796108,6.206,8218.2
1/12/14,621,8.266701534,0.545688794,20.222,7.0472,0.070796108,6.456,8218.2
6/3/18,621,7.513362423,0.559692934,25.925,92.9102,0.070796108,6.581,8218.2
11/8/19,621,7.569080473,0.520995957,25.924,21.7583,0.070796108,6.581,8218.2
5/12/17,621,7.419765529,0.558188535,22.834,152.6961,0.070796108,7.456,8218.2
11/28/02,621,7.220890051,0.547730285,29.897,21.1065,0.070796108,8.11,8218.2
11/6/03,621,7.497837963,0.525457435,29.897,45.3908,0.070796108,8.11,8218.2
8/22/05,621,7.732450805,0.410191869,29.897,65.6452,0.070796108,8.11,8218.2
11/30/07,621,7.559694957,0.463034761,29.897,19.8002,0.070796108,8.11,8218.2
6/11/09,621,7.757837757,0.486878693,29.897,17.3074,0.070796108,8.11,8218.2
11/25/09,621,7.757837757,0.486878693,29.897,19.0709,0.070796108,8.11,8218.2
7/28/04,621,7.735733059,0.498496046,39.003,65.1068,0.070796108,8.36,8218.2
9/5/04,621,7.735733059,0.498496046,39.003,81.7808,0.070796108,8.36,8218.2
9/7/04,621,7.735733059,0.498496046,39.003,105.6253,0.070796108,8.36,8218.2
7/30/07,621,7.559694957,0.463034761,39.003,128.8545,0.070796108,8.36,8218.2
11/26/08,621,7.733860277,0.501219311,39.003,32.1549,0.070796108,8.36,8218.2
8/23/09,621,7.757837757,0.486878693,39.003,126.6057,0.070796108,8.36,8218.2
7/16/11,621,7.700328526,0.446006687,39.003,29.6445,0.070796108,8.36,8218.2
9/1/13,621,8.779166278,0.560652662,44.88,58.133,0.070796108,8.485,8218.2
11/19/02,621,7.220890051,0.547730285,51.653,22.9679,0.070796108,8.61,8218.2
10/30/04,621,7.735733059,0.498496046,51.653,26.3273,0.070796108,8.61,8218.2
11/19/08,621,7.733860277,0.501219311,51.653,40.5939,0.070796108,8.61,8218.2
11/17/09,621,7.757837757,0.486878693,51.653,29.2831,0.070796108,8.61,8218.2
11/8/97,621,7.031450484,0.532734309,67.845,36.9405,0.070796108,8.86,8218.2
8/12/99,621,7.031450484,0.532734309,67.845,90.0694,0.070796108,8.86,8218.2
11/27/99,621,7.031450484,0.532734309,67.845,50.7223,0.070796108,8.86,8218.2
7/29/03,621,7.497837963,0.525457435,67.845,170.8451,0.070796108,8.86,8218.2
9/10/06,621,7.516260985,0.527659703,67.845,57.652,0.070796108,8.86,8218.2
5/16/07,621,7.559694957,0.463034761,67.845,79.4157,0.070796108,8.86,8218.2
11/12/09,621,7.757837757,0.486878693,67.845,31.6654,0.070796108,8.86,8218.2
11/2/10,621,7.510944573,0.512090883,67.845,48.1815,0.070796108,8.86,8218.2
10/7/14,621,8.266701534,0.545688794,77.279,166.236,0.070796108,8.985,8218.2
9/10/97,621,7.031450484,0.532734309,87.581,48.6285,0.070796108,9.11,8218.2
11/21/99,621,7.031450484,0.532734309,87.581,63.6936,0.070796108,9.11,8218.2
5/23/00,621,7.031450484,0.532734309,87.581,20.6147,0.070796108,9.11,8218.2
11/25/00,621,7.031450484,0.532734309,87.581,28.3867,0.070796108,9.11,8218.2
11/19/01,621,7.06104093,0.518690999,87.581,30.2899,0.070796108,9.11,8218.2
11/1/05,621,7.732450805,0.410191869,87.581,41.5681,0.070796108,9.11,8218.2
8/24/06,621,7.516260985,0.527659703,87.581,111.3369,0.070796108,9.11,8218.2
7/28/09,621,7.757837757,0.486878693,87.581,64.8622,0.070796108,9.11,8218.2
9/28/12,621,8.239747402,0.51450533,87.581,197.8414,0.070796108,9.11,8218.2
9/18/97,621,7.031450484,0.532734309,110.861,108.0229,0.070796108,9.36,8218.2
11/6/97,621,7.031450484,0.532734309,110.861,83.5223,0.070796108,9.36,8218.2
10/6/99,621,7.031450484,0.532734309,110.861,93.5484,0.070796108,9.36,8218.2
11/20/00,621,7.031450484,0.532734309,110.861,36.7195,0.070796108,9.36,8218.2
9/11/03,621,7.497837963,0.525457435,110.861,169.5035,0.070796108,9.36,8218.2
6/22/04,621,7.735733059,0.498496046,110.861,54.7337,0.070796108,9.36,8218.2
11/3/06,621,7.516260985,0.527659703,110.861,36.8497,0.070796108,9.36,8218.2
10/9/07,621,7.559694957,0.463034761,110.861,67.5497,0.070796108,9.36,8218.2
6/20/09,621,7.757837757,0.486878693,110.861,24.1058,0.070796108,9.36,8218.2
8/12/12,621,8.239747402,0.51450533,110.861,35.1586,0.070796108,9.36,8218.2
6/15/14,621,8.266701534,0.545688794,110.883,68.5003,0.070796108,9.36,8218.2
10/27/99,621,7.031450484,0.532734309,137.683,228.4443,0.070796108,9.61,8218.2
7/16/00,621,7.031450484,0.532734309,137.683,110.5009,0.070796108,9.61,8218.2
8/28/01,621,7.06104093,0.518690999,137.683,108.8585,0.070796108,9.61,8218.2
9/23/04,621,7.735733059,0.498496046,137.683,223.7254,0.070796108,9.61,8218.2
10/3/04,621,7.735733059,0.498496046,137.683,104.9082,0.070796108,9.61,8218.2
10/10/04,621,7.735733059,0.498496046,137.683,58.8614,0.070796108,9.61,8218.2
10/27/09,621,7.757837757,0.486878693,137.683,108.6056,0.070796108,9.61,8218.2
10/11/97,621,7.031450484,0.532734309,168.049,74.8694,0.070796108,9.86,8218.2
8/9/99,621,7.031450484,0.532734309,168.049,142.7865,0.070796108,9.86,8218.2
10/31/99,621,7.031450484,0.532734309,168.049,263.6857,0.070796108,9.86,8218.2
7/5/01,621,7.06104093,0.518690999,168.049,62.4241,0.070796108,9.86,8218.2
9/13/01,621,7.06104093,0.518690999,168.049,66.9138,0.070796108,9.86,8218.2
10/23/02,621,7.220890051,0.547730285,168.049,45.1224,0.070796108,9.86,8218.2
10/16/03,621,7.497837963,0.525457435,168.049,190.2874,0.070796108,9.86,8218.2
10/5/05,621,7.732450805,0.410191869,168.049,69.9597,0.070796108,9.86,8218.2
8/21/11,621,7.700328526,0.446006687,168.049,73.6761,0.070796108,9.86,8218.2
8/25/97,621,7.031450484,0.532734309,201.957,134.383,0.070796108,10.11,8218.2
11/7/00,621,7.031450484,0.532734309,201.957,75.783,0.070796108,10.11,8218.2
9/19/01,621,7.06104093,0.518690999,201.957,69.2375,0.070796108,10.11,8218.2
9/20/01,621,7.06104093,0.518690999,201.957,109.4112,0.070796108,10.11,8218.2
10/17/02,621,7.220890051,0.547730285,201.957,46.56,0.070796108,10.11,8218.2
7/28/03,621,7.497837963,0.525457435,201.957,208.6345,0.070796108,10.11,8218.2
10/20/09,621,7.757837757,0.486878693,201.957,134.5022,0.070796108,10.11,8218.2
11/14/11,621,7.700328526,0.446006687,201.957,26.8936,0.070796108,10.11,8218.2
7/23/97,621,7.031450484,0.532734309,239.41,86.5785,0.070796108,10.36,8218.2
8/11/01,621,7.06104093,0.518690999,239.41,121.5286,0.070796108,10.36,8218.2
10/27/01,621,7.06104093,0.518690999,239.41,183.3466,0.070796108,10.36,8218.2
9/3/02,621,7.220890051,0.547730285,239.41,141.0635,0.070796108,10.36,8218.2
10/10/06,621,7.516260985,0.527659703,239.41,209.0727,0.070796108,10.36,8218.2
10/12/06,621,7.516260985,0.527659703,239.41,316.1615,0.070796108,10.36,8218.2
10/13/06,621,7.516260985,0.527659703,239.41,301.399,0.070796108,10.36,8218.2
5/15/08,621,7.733860277,0.501219311,239.41,113.3563,0.070796108,10.36,8218.2
10/8/00,621,7.031450484,0.532734309,280.405,132.3454,0.070796108,10.61,8218.2
8/14/11,621,7.700328526,0.446006687,280.405,68.1765,0.070796108,10.61,8218.2
10/1/11,621,7.700328526,0.446006687,280.405,190.1183,0.070796108,10.61,8218.2
9/7/12,621,8.239747402,0.51450533,280.405,219.4413,0.070796108,10.61,8218.2
10/16/99,621,7.031450484,0.532734309,324.944,71.7633,0.070796108,10.86,8218.2
10/1/00,621,7.031450484,0.532734309,324.944,106.7841,0.070796108,10.86,8218.2
11/21/07,621,7.559694957,0.463034761,324.944,60.3168,0.070796108,10.86,8218.2
11/1/11,621,7.700328526,0.446006687,324.944,46.0033,0.070796108,10.86,8218.2
7/13/00,621,7.031450484,0.532734309,373.025,240.7404,0.070796108,11.11,8218.2
9/20/02,621,7.220890051,0.547730285,373.025,206.0779,0.070796108,11.11,8218.2
9/10/11,621,7.700328526,0.446006687,424.65,78.0435,0.070796108,11.36,8218.2
11/22/07,621,7.559694957,0.463034761,479.819,49.3112,0.070796108,11.61,8218.2
7/25/13,621,8.779166278,0.560652662,600.854,289.1663,0.070796108,12.11,8218.2
7/8/07,621,7.559694957,0.463034761,965.207,122.5835,0.070796108,13.36,8218.2
3/11/05,621,7.732450805,0.410191869,9.215,1.8814,0.070796108,4.93,8218.2
3/18/05,621,7.732450805,0.410191869,9.215,7.2418,0.070796108,4.93,8218.2
3/19/05,621,7.732450805,0.410191869,9.215,4.2344,0.070796108,4.93,8218.2
